policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f
oracle,burst,2028,6048,2015,0.7516136625230576,0.03248294044665012,0.24813895781637718,0.5789909015715468,12.238544251447477,137.0,0.6166911734663733,86.45161290322581,51.42036466495303,1.2,0.06260000000000063,0.12972919858101153,0.7186666666666657,6.523124999999748,248.44444444444017
b2croi_edge_metadata,burst,2028,6048,2015,0.749156848602636,0.0316144540942928,0.21505376344086022,0.6617038875103392,1.737468982630273,15.0,0.9999995074167035,86.45161290322581,254.10791609517736,0.05,0.05870000000000029,0.12972919858101153,0.3853333333333324,6.273124999999748,4.888888888888707
cvoi_sf,burst,2028,6048,2015,0.7066277743005305,0.07133478081058726,0.7775020678246485,1.1248966087675765,1.5422663358147228,12.0,0.9980085179976929,86.45161290322581,19.931762285557145,0.05,0.2555000000000026,0.12972919858101153,4.422666666666846,4.45899999999987,14.888888888888737
error_trigger,burst,2028,6048,2015,0.6942146298957833,0.08302574441687345,0.9760132340777503,1.1248966087675765,12.206451612903226,139.0,0.6176553853446409,86.45161290322581,3.4879166588115575,1.2,0.390499999999974,0.12972919858101153,8.42266666666643,3.917333333333473,247.77777777777376
b2croi_gateway_forecast,burst,2028,6048,2015,4.804564604349857,2.472921836228288,34.97105045492142,0.24813895781637718,30.196195202646816,189.0,0.9312521688830846,86.45161290322581,472.36063619674053,1.2,1.0,0.12972919858101153,693.4226666666855,735.9710416666907,122.44444444444453
oracle,burst,2029,8064,2015,0.7169997022055572,0.07016387510339123,0.9429280397022334,0.3639371381306865,9.059057071960298,133.0,0.6552445790795227,84.863523573201,49.47534248853338,1.2,0.13549999999999435,0.14563808558431268,9.137999999999725,4.672958333333132,228.99999999999795
b2croi_edge_metadata,burst,2029,8064,2015,0.7212310496298756,0.07318289909015716,0.9925558312655087,0.3639371381306865,1.8463192721257238,15.0,0.9999935964549975,84.863523573201,273.95222085385376,0.05,0.180499999999982,0.14563808558431268,9.804666666666392,4.756291666666466,5.6666666666663845
cvoi_sf,burst,2029,8064,2015,0.7026224703586247,0.09903587675765095,1.240694789081886,1.1248966087675765,1.6535980148883376,15.0,0.9974848070108978,84.863523573201,21.839154321352535,0.05,0.3604999999999734,0.14563808558431268,13.47133333333306,4.039624999999796,18.444444444444976
error_trigger,burst,2029,8064,2015,0.6889091654519915,0.10078577336641853,1.2903225806451613,1.0587262200165426,9.041687344913152,134.0,0.6471621837229878,84.863523573201,3.426211403547636,1.2,0.40549999999996345,0.14563808558431268,14.401999999999774,3.789624999999821,232.9999999999974
b2croi_gateway_forecast,burst,2029,8064,2015,5.364034441444804,2.658811517783292,36.691480562448305,0.2977667493796526,32.08205128205128,165.0,0.9462256660441966,84.863523573201,483.3196536642175,1.2,0.9697000000000033,0.14563808558431268,727.9693333333632,900.7555000000369,112.66666666666771
oracle,burst,2030,10080,2015,0.9546655939752039,0.06332454507857734,0.49627791563275436,1.2737799834574028,9.414557485525227,139.0,0.6605481497461017,88.78411910669975,50.37090337038544,1.2,0.11540000000000089,0.11097264892456167,2.2413333333333685,17.489749999999667,226.111111111109
b2croi_edge_metadata,burst,2030,10080,2015,0.9332400934520401,0.06449803556658396,0.5293631100082713,1.2737799834574028,1.6696443341604632,22.0,0.9999995074167035,88.78411910669975,258.1809747403155,0.05,0.13040000000000088,0.11097264892456167,2.574666666666702,15.854333333333049,4.333333333333264
cvoi_sf,burst,2030,10080,2015,0.9138477768029715,0.09623655913978495,0.9098428453267163,1.902398676592225,1.5037220843672456,17.0,0.999166750951309,88.78411910669975,21.74750473795149,0.05,0.34549999999998043,0.11097264892456167,6.8073333333334745,14.770999999999722,12.444444444444406
